[0.0088884 0.0083895 0.0089188 0.0103645 0.0114058];0.009593400004087016;0.0011207920761536559;1;60;0.00015989000006811691
[0.523537  0.5900337 0.546752  0.5473382 0.5443359];0.5503993599966635;0.021688276898161187;1;3600;0.0001528887111101843
[12.0564093 11.932051  11.8884623 12.8751542 11.9396031];12.138335979997645;0.37258507128116436;1;86400;0.00014048999976849126
[24.1509024 23.9175461 23.8577659 23.7386302 23.8056494];23.894098799995845;0.14128816399549643;1;172800;0.00013827603472219818
[35.6928084 35.7407432 36.0292481 35.8871129 36.1129844];35.89257939999224;0.16139966806931214;1;259200;0.00013847445756169847
[59.7125771 59.7363122 59.5926395 59.9368495 59.852586 ];59.76619285999332;0.1187229849251612;1;432000;0.00013834766865739194
[85.6306872 84.7848551 83.9115429 84.3543142 84.0318316];84.5426462000003;0.6224452171783317;1;604800;0.00013978612136243438
[120.0758492 120.4851234 119.6554508 119.921869  120.5507972];120.13781791999936;0.3389174173404035;1;864000;0.00013904840037036963
[139.9884733 140.6020513 140.3003456 140.2880531 143.5078879];140.93736223999878;1.2998321718258152;1;1000000;0.0001409373622399988
[0.0089247 0.0086242 0.0081908 0.0082888 0.0081428];0.0084342599962838;0.000297317651403987;1;60;0.00014057099993806333
[0.503968  0.4917012 0.5174281 0.4953832 0.501957 ];0.5020875000045635;0.008851103708916654;1;3600;0.00013946875000126762
[11.7185323 11.6547909 11.6948103 11.8451077 11.7800538];11.738659000006738;0.0669425215233469;1;86400;0.00013586410879637428
[23.5139127 23.5549375 23.6193155 23.741128  23.6006742];23.60599358000327;0.07688002677959213;1;172800;0.00013660875914353742
[35.489974  35.7291176 35.8103672 36.0404927 35.6677275];35.7475357999967;0.18045398622195316;1;259200;0.0001379148757715922
[61.0365518 59.62804   59.2745396 59.240396  59.1633497];59.668575419997794;0.7024040671647194;1;432000;0.00013812170236110602
[83.6876988 83.2399902 83.1335322 83.1463313 83.9159345];83.42469740000088;0.3183913421746093;1;604800;0.000137937661044975
[119.7163199 119.3531807 119.7096754 119.3618098 120.1689088];119.66197891999619;0.2992202001318528;1;864000;0.00013849766078703263
[138.4095262 139.0496048 139.7216762 138.543181  139.1272818];138.97025400000274;0.46741771792288533;1;1000000;0.00013897025400000273
[0.0089033 0.0084051 0.0082826 0.0084012 0.0082741];0.008453259995440022;0.00023185717942571455;1;60;0.00014088766659066702
[0.4985101 0.4909058 0.4920038 0.4917831 0.4921042];0.49306139999534937;0.0027569455451895097;1;3600;0.00013696149999870816
[11.7545419 11.7468019 11.749568  11.8203519 11.8009446];11.774441659986042;0.03029459261308953;1;86400;0.00013627825995354216
[23.7205966 23.7023059 23.7692118 23.8265987 23.7138335];23.746509299997705;0.046093018981361075;1;172800;0.00013742192881943116
[35.6052475 35.6395017 35.8397717 35.8633745 36.6150143];35.91258194000693;0.36610413793772983;1;259200;0.000138551627854965
[59.4166537 59.4488916 59.2652774 59.2469583 59.5947102];59.39449823999894;0.1280627895389377;1;432000;0.00013748726444444198
[83.7310713 83.7558596 83.8937985 83.7898235 83.4782756];83.72976570000756;0.1374362146041297;1;604800;0.00013844207291667916
[119.662877  119.4098407 119.6655519 120.1404311 120.28112  ];119.83196413999539;0.3259952592108101;1;864000;0.00013869440293980947
[139.9140739 140.2155844 139.5511722 140.4936558 140.3348327];140.10186379999504;0.33443508768447217;1;1000000;0.00014010186379999505
