[0.0059823 0.0058089 0.0055389 0.0055238 0.0055172];0.005674220000582863;0.0001890211352163277;1;60;9.457033334304773e-05
[0.2772518 0.3263924 0.3219927 0.326496  0.3184636];0.31411929999994753;0.018675586270798118;1;3600;8.725536111109654e-05
[6.7796203 6.6327265 6.5784823 6.5836818 6.7114323];6.657188640000095;0.07762502920695726;1;86400;7.705079444444555e-05
[13.3969466 13.3594112 13.2165432 13.3192579 13.2569808];13.30982793999974;0.06577529575943644;1;172800;7.702446724536887e-05
[20.433463  20.3030573 20.62181   20.4449892 20.8571602];20.532095939999998;0.19156728599169517;1;259200;7.921333310185185e-05
[37.148936  40.801482  53.5757281 36.4243324 36.7929544];40.94868657999977;6.506025544129552;1;432000;9.478862634259206e-05
[0.0061585 0.0058857 0.0056117 0.0057638 0.0056369];0.005811320000020714;0.00019929624586040437;1;60;9.685533333367858e-05
[0.2678042 0.2974769 0.2779475 0.2917492 0.2957814];0.28615184000000227;0.011456552161725399;1;3600;7.948662222222285e-05
[6.5364475 6.4721394 6.4608424 6.4439428 6.4186585];6.466406120000011;0.039380341169709475;1;86400;7.484266342592605e-05
[13.227751  13.3239074 13.4488362 14.5717812 13.4537434];13.605203839999968;0.49056319270194454;1;172800;7.873381851851834e-05
[20.6575739 20.6445877 21.3361825 20.5345218 20.1118062];20.656934420000017;0.39336507989109265;1;259200;7.969496304012352e-05
[35.2882528 35.0741513 35.5838148 35.6383502 35.9707289];35.511059599999996;0.30767639300830046;1;432000;8.220152685185184e-05
[55.3276374 54.3597942 53.8656512 53.4294972 53.8564575];54.16780750000007;0.6504465606223638;1;604800;8.956317377645515e-05
[84.0712643 84.5625147 83.7504657 85.1395049 86.0706741];84.71888473999988;0.8229161626263148;1;864000;9.805426474537023e-05
[104.0975565 105.3694125 105.9592927 106.7765458 107.2791683];105.89639516000015;1.113931241593102;1;1000000;0.00010589639516000016
[0.0060469 0.0061449 0.0080668 0.0078202 0.005614 ];0.006738560000030702;0.0010029583771774533;1;60;0.00011230933333384504
[0.3110376 0.3106707 0.2988016 0.3069353 0.3058425];0.3066575400000147;0.004421484205406283;1;3600;8.518265000000408e-05
[6.7461195 6.4500492 6.4860416 6.7302825 6.4714705];6.576792660000047;0.13238060783845407;1;86400;7.612028541666721e-05
[12.9137526 13.037135  12.9359192 12.8902084 12.9259971];12.9406024599999;0.050624612609192106;1;172800;7.488774571759201e-05
[19.5225899 19.5399957 19.6901192 19.4578985 19.4594828];19.53401721999999;0.08471551608125748;1;259200;7.536272075617279e-05
[34.8845713 34.8426578 34.7974717 34.8372406 35.3612805];34.94464438000004;0.21013855601779974;1;432000;8.089038050925936e-05
[52.2806947 52.6135145 52.8163946 53.2770455 53.9442123];52.98637232000001;0.5775542584827871;1;604800;8.760974259259261e-05
[89.8326538 89.3169057 85.0677075 84.9242893 86.3814838];87.10460801999997;2.086248158269939;1;864000;0.00010081551854166664
[104.1201304 105.4360797 106.9408435 110.4662696 107.8885343];106.9703714999996;2.169936589458125;1;1000000;0.0001069703714999996
