[0.0027183 0.0022052 0.0021707 0.0022232 0.0022247];0.0023084199999971132;0.0002058612484181563;1;60;3.847366666661855e-05
[0.1243994 0.1299736 0.1474105 0.130865  0.1250867];0.13154704000000378;0.008335646413471016;1;3600;3.6540844444445493e-05
[2.6054904 2.5506381 2.4783471 2.450807  2.4613689];2.5093302999999993;0.05939415861503642;1;86400;2.904317476851851e-05
[5.1729436 4.9492035 4.8490594 4.8938864 5.6266466];5.0983478999999985;0.28665566387079133;1;172800;2.950432812499999e-05
[7.3292829 7.2204425 7.4584739 7.3543509 7.2754976];7.327609560000002;0.0800547436938891;1;259200;2.8270098611111117e-05
[12.8019443 12.870309  12.3815098 12.265944  12.7736702];12.618675459999997;0.2456002071467218;1;432000;2.9209896898148142e-05
[18.0879097 18.000955  18.2405901 19.2717326 18.6330686];18.44685119999999;0.4658996259064092;1;604800;3.0500746031746016e-05
[29.4358986 28.3060157 28.6780928 29.0604949 28.9376608];28.883632559999967;0.3781758709548341;1;864000;3.343013027777774e-05
[37.8385824 35.8118983 40.0190465 38.1323466 37.2983282];37.82004039999997;1.3592884248444514;1;1000000;3.782004039999997e-05
[0.0043806 0.0033652 0.0034682 0.0033548 0.0033277];0.00357929999991029;0.0004034765222350626;1;60;5.9654999998504835e-05
[0.136014  0.1270948 0.1361977 0.1287954 0.1683082];0.13928202000015516;0.014974709615535872;1;3600;3.86894500000431e-05
[2.7744615 2.6432654 2.514356  2.4470871 2.4508378];2.566001559999859;0.12609191238015263;1;86400;2.9699092129627998e-05
[5.6415055 5.5997719 5.0245216 5.2885812 5.3366937];5.378214779999871;0.2250629267503538;1;172800;3.112392812499925e-05
[7.2882524 7.0792539 6.9745049 7.0704823 7.4326422];7.16902713999998;0.1669232065629388;1;259200;2.7658283719135725e-05
[11.7607573 11.8728361 11.8309501 11.9603    11.9719985];11.879368400000022;0.0794806329441669;1;432000;2.7498537962963015e-05
[17.0889886 18.8679084 17.0270872 17.2522859 19.4756636];17.9423867399998;1.0246783959067354;1;604800;2.966664474206316e-05
[24.2373034 25.7475464 24.9175389 24.8372762 24.6437375];24.87668047999996;0.4949131319224533;1;864000;2.879245425925921e-05
[27.8689971 28.0256689 29.49471   28.3829259 28.8382209];28.522104559999935;0.5896200981241401;1;1000000;2.8522104559999936e-05
[0.0021596 0.0018428 0.0017967 0.0018286 0.0017619];0.001877919998514699;0.00014357355392982652;1;60;3.1298666641911647e-05
[0.108312  0.1036958 0.1026445 0.1027322 0.1030249];0.10408188000001246;0.00214699217846319;1;3600;2.8911633333336796e-05
[2.332258  2.3281732 2.3255376 2.3332214 2.3264511];2.3291282600002887;0.003082895783118779;1;86400;2.6957503009262602e-05
[4.568379  4.6571906 4.6410246 4.6382752 4.6648271];4.63393930000093;0.03423984106761371;1;172800;2.681677835648686e-05
[6.9683269 6.9551903 6.9260044 6.9158372 7.0749591];6.968063580000307;0.056725677187462506;1;259200;2.6882961342593778e-05
[11.4411378 11.6797584 11.8330614 11.5937181 11.6063328];11.63080170000103;0.12747710393511671;1;432000;2.6923152083335718e-05
[16.331005  16.3330846 16.2707179 16.3815496 16.3924628];16.341763979999815;0.04334027844779746;1;604800;2.7020112400793346e-05
[23.4038684 23.0961049 23.1513649 23.2991322 23.4287454];23.27584315999993;0.13274985181065935;1;864000;2.6939633287036957e-05
[27.2608584 27.2841608 26.9772467 27.4965206 27.3315926];27.270075820000784;0.16798440024191133;1;1000000;2.7270075820000785e-05
